,school_name,major_name,major_link,salary
1663,私立嶺東科技大學,時尚經營系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=3499112,0
1664,私立嶺東科技大學,資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=480101,40040
1665,私立嶺東科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=480109,40040
1666,私立嶺東科技大學,資訊網路系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=480201,37570
1667,私立嶺東科技大學,觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=810201,29000
1668,私立嶺東科技大學,服飾設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5108000000&mid=810708,30000
1669,私立僑光科技大學,華語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=220204,35770
1670,私立僑光科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=220312,35770
1671,私立僑光科技大學,生活創意設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=230140,24000
1672,私立僑光科技大學,電腦輔助工業設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=230321,24000
1673,私立僑光科技大學,會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340201,38820
1674,私立僑光科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340301,34120
1675,私立僑光科技大學,國際貿易暨商務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340401,32400
1676,私立僑光科技大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340501,35560
1677,私立僑光科技大學,金融與風險管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340603,35780
1678,私立僑光科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=340802,28290
1679,私立僑光科技大學,財經法律學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=380201,32410
1680,私立僑光科技大學,資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=480101,40340
1681,私立僑光科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=480109,40340
1682,私立僑光科技大學,多媒體遊戲設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=480309,34290
1683,私立僑光科技大學,工業工程與科技系統工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=520601,32240
1684,私立僑光科技大學,餐飲管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=810103,26000
1685,私立僑光科技大學,旅館與會展管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=810125,26000
1686,私立僑光科技大學,觀光休閒事業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5128000000&mid=810204,26000
1687,私立修平科技大學,應用中文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=220202,30160
1688,私立修平科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=220312,30160
1689,私立修平科技大學,應用日語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=220321,30160
1690,私立修平科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=230203,0
1691,私立修平科技大學,國際企業經營系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=340309,0
1692,私立修平科技大學,應用財務金融系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=340526,0
1693,私立修平科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=340802,0
1694,私立修平科技大學,人力資源管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=349919,0
1695,私立修平科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=480109,40750
1696,私立修平科技大學,資訊網路系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=480201,40290
1697,私立修平科技大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=520101,41320
1698,私立修平科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=520103,41320
1699,私立修平科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=520201,42500
1700,私立修平科技大學,工業工程與科技系統工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=520601,37800
1701,私立修平科技大學,能源與材料科技系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=521319,0
1702,私立修平科技大學,觀光暨遊憩管理研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5133000000&mid=810203,0
1703,私立亞洲大學(臺中健管),幼兒教育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=140401,0
1704,私立亞洲大學(臺中健管),外國語文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=220301,34280
1705,私立亞洲大學(臺中健管),時尚設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230104,30420
1706,私立亞洲大學(臺中健管),設計科學創作研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230106,0
1707,私立亞洲大學(臺中健管),視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230201,30420
1708,私立亞洲大學(臺中健管),數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230203,30420
1709,私立亞洲大學(臺中健管),創意商品設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230309,30420
1710,私立亞洲大學(臺中健管),室內設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=230401,30420
1711,私立亞洲大學(臺中健管),心理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=310501,32000
1712,私立亞洲大學(臺中健管),資訊傳播工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=320105,31500
1713,私立亞洲大學(臺中健管),會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=340201,33740
1714,私立亞洲大學(臺中健管),經營管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=340303,34870
1715,私立亞洲大學(臺中健管),財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=340501,37960
1716,私立亞洲大學(臺中健管),國際財務金融管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=340531,37960
1717,私立亞洲大學(臺中健管),健康產業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=340905,0
1718,私立亞洲大學(臺中健管),財經法律學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=380201,35680
1719,私立亞洲大學(臺中健管),生物科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=420302,31330
1720,私立亞洲大學(臺中健管),行動商務與多媒體應用學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=480533,40640
1721,私立亞洲大學(臺中健管),資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=520114,40640
1722,私立亞洲大學(臺中健管),通訊學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=520126,0
1723,私立亞洲大學(臺中健管),生物資訊與醫學工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=521119,41580
1724,私立亞洲大學(臺中健管),保健營養生技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=620616,0
1725,私立亞洲大學(臺中健管),學士後獸醫學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=640113,0
1726,私立亞洲大學(臺中健管),職能治療學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=720402,0
1727,私立亞洲大學(臺中健管),聽力學與語言治療研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=720405,0
1728,私立亞洲大學(臺中健管),食品營養與保健生技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=720502,30720
1729,私立亞洲大學(臺中健管),護理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=720601,30720
1730,私立亞洲大學(臺中健管),視光學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=720713,30720
1731,私立亞洲大學(臺中健管),社會工作學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=760301,33200
1732,私立亞洲大學(臺中健管),休閒遊憩規劃與管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5137000000&mid=810210,31980
1733,國立彰化師範大學,公共事務與公民教育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=140221,41300
1734,國立彰化師範大學,工業教育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=140301,41300
1735,國立彰化師範大學,運動學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=140330,41300
1736,國立彰化師範大學,特殊教育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=140601,41300
1737,國立彰化師範大學,美術學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=210101,0
1738,國立彰化師範大學,國文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=220201,33540
1739,國立彰化師範大學,英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=220308,33540
1740,國立彰化師範大學,輔導與諮商學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=310506,0
1741,國立彰化師範大學,地理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=310601,0
1742,國立彰化師範大學,會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=340201,47160
1743,國立彰化師範大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=340301,0
1744,國立彰化師範大學,財務金融技術學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=340528,0
1745,國立彰化師範大學,生物學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=420101,39170
1746,國立彰化師範大學,化學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=440101,39170
1747,國立彰化師範大學,物理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=440301,39170
1748,國立彰化師範大學,數學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=460101,0
1749,國立彰化師範大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=480109,46660
1750,國立彰化師範大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=520101,51320
1751,國立彰化師範大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=520103,51320
1752,國立彰化師範大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=520114,0
1753,國立彰化師範大學,機電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5013000000&mid=520226,0
1754,私立大葉大學,造形藝術學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=210606,35270
1755,私立大葉大學,英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=220308,32170
1756,私立大葉大學,應用日語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=220321,32170
1757,私立大葉大學,歐洲語文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=220327,32170
1758,私立大葉大學,文創產業國際人才學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=220345,32170
1759,私立大葉大學,視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=230201,35270
1760,私立大葉大學,工業設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=230303,35270
1761,私立大葉大學,綠色產品設計學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=230324,35270
1762,私立大葉大學,空間設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=230402,35270
1763,私立大葉大學,歐洲文化與旅遊學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=310734,0
1764,私立大葉大學,傳播藝術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=320104,0
1765,私立大葉大學,會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=340201,44360
1766,私立大葉大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=340301,43600
1767,私立大葉大學,國際企業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=340307,43600
1768,私立大葉大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=340501,33450
1769,私立大葉大學,人力資源暨公共關係學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=349921,40240
1770,私立大葉大學,生物產業科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=420306,36550
1771,私立大葉大學,生物資源與科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=420307,36550
1772,私立大葉大學,分子生物學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=420314,36550
1773,私立大葉大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=480109,48080
1774,私立大葉大學,多媒體數位內容學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=480524,50100
1775,私立大葉大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520101,53290
1776,私立大葉大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520114,50100
1777,私立大葉大學,機械與自動化工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520219,51640
1778,私立大葉大學,造紙科技暨包裝設計學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520417,0
1779,私立大葉大學,材料科學學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520502,0
1780,私立大葉大學,工業工程與科技系統工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520601,54030
1781,私立大葉大學,環境工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=520901,41440
1782,私立大葉大學,醫療器材設計與材料學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=521115,47680
1783,私立大葉大學,藥用植物與保健學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=720317,0
1784,私立大葉大學,護理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=720601,0
1785,私立大葉大學,視光學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=720713,0
1786,私立大葉大學,餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=810102,28000
1787,私立大葉大學,觀光旅遊系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=810242,28000
1788,私立大葉大學,休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=810508,31660
1789,私立大葉大學,運動健康管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=810537,31660
1790,私立大葉大學,烘焙暨飲料調製學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=819920,0
1791,私立大葉大學,婚禮企劃暨節慶管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=819922,0
1792,私立大葉大學,消防安全學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5068000000&mid=860114,0
1793,私立建國科技大學,應用外語系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=220303,34980
1794,私立建國科技大學,創意產品與遊戲設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=230152,27500
1795,私立建國科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=230203,27500
1796,私立建國科技大學,商業設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=230302,27500
1797,私立建國科技大學,空間設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=230402,27500
1798,私立建國科技大學,國際企業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=340307,31460
1799,私立建國科技大學,行銷與服務管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=340819,0
1800,私立建國科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=480109,39160
1801,私立建國科技大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520101,43170
1802,私立建國科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520103,43170
1803,私立建國科技大學,自動化工程系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520121,43170
1804,私立建國科技大學,資訊與通訊系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520164,43170
1805,私立建國科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520201,40960
1806,私立建國科技大學,土木工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520301,42360
1807,私立建國科技大學,工業與服務管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=520614,40160
1808,私立建國科技大學,觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=810201,26000
1809,私立建國科技大學,運動健康休閒學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=810502,26570
1810,私立建國科技大學,美容流行造型學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5096000000&mid=810801,29100
1811,私立中州科技大學,時尚設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=230104,0
1812,私立中州科技大學,視訊傳播系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=320107,0
1813,私立中州科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=340802,0
1814,私立中州科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=480109,37440
1815,私立中州科技大學,多媒體遊戲發展科學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=480301,38350
1816,私立中州科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=520103,47780
1817,私立中州科技大學,電機與能源系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=520140,47780
1818,私立中州科技大學,機械與自動化工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=520219,41000
1819,私立中州科技大學,景觀學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=580203,0
1820,私立中州科技大學,保健食品學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=620617,0
1821,私立中州科技大學,幼兒保育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=760401,0
1822,私立中州科技大學,餐飲廚藝系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=810111,0
1823,私立中州科技大學,餐旅事業管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=810124,0
1824,私立中州科技大學,觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=810201,0
1825,私立中州科技大學,運動健康系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5129000000&mid=810405,0
1826,私立明道大學,國文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=220201,34800
1827,私立明道大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=220312,34800
1828,私立明道大學,應用日語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=220321,34800
1829,私立明道大學,造形學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=230114,30500
1830,私立明道大學,數位內容與動畫設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=230206,30500
1831,私立明道大學,資訊傳播工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=320105,0
1832,私立明道大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=340301,36590
1833,私立明道大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=340501,0
1834,私立明道大學,行銷與物流學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=340821,0
1835,私立明道大學,生物科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=420302,0
1836,私立明道大學,材料與能源工程系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=521322,0
1837,私立明道大學,景觀與環境設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=580208,0
1838,私立明道大學,精緻農業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=620104,0
1839,私立明道大學,餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=810102,32500
1840,私立明道大學,休閒保健學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5136000000&mid=810509,0
1841,國立暨南國際大學,國際文教與比較教育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=140121,35950
1842,國立暨南國際大學,諮商心理與人力資源發展學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=140124,35950
1843,國立暨南國際大學,教育政策與行政學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=140704,35950
1844,國立暨南國際大學,國文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=220201,36890
1845,國立暨南國際大學,外國語文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=220301,36890
1846,國立暨南國際大學,史學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=220901,36890
1847,國立暨南國際大學,經濟學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=310101,37150
1848,國立暨南國際大學,原鄉發展跨領域學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=310312,0
1849,國立暨南國際大學,東南亞研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=310704,37150
1850,國立暨南國際大學,公共行政與政策學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=310802,37150
1851,國立暨南國際大學,國際企業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=340307,0
1852,國立暨南國際大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=340501,0
1853,國立暨南國際大學,應用化學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=440102,0
1854,國立暨南國際大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=480109,49170
1855,國立暨南國際大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=520101,0
1856,國立暨南國際大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=520114,0
1857,國立暨南國際大學,土木工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=520301,0
1858,國立暨南國際大學,材料及光電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=520509,0
1859,國立暨南國際大學,社會工作學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=760301,0
1860,國立暨南國際大學,觀光休閒與餐旅管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5019000000&mid=810247,33200
1861,私立南開科技大學,應用外語系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=220303,0
1862,私立南開科技大學,文化創意設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=239901,0
1863,私立南開科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=340301,0
1864,私立南開科技大學,財務管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=340504,0
1865,私立南開科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=340802,0
1866,私立南開科技大學,工業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=349906,0
1867,私立南開科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=480109,38170
1868,私立南開科技大學,多媒體動畫應用系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=480315,0
1869,私立南開科技大學,數位生活創意系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=480523,0
1870,私立南開科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=520103,40020
1871,私立南開科技大學,自動化工程系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=520121,40020
1872,私立南開科技大學,電機與資訊技術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=520173,40020
1873,私立南開科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=520201,0
1874,私立南開科技大學,福祉科技與服務管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=760204,0
1875,私立南開科技大學,餐飲管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=810103,27000
1876,私立南開科技大學,數位旅遊管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=810245,27000
1877,私立南開科技大學,休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5139000000&mid=810508,0
1878,國立雲林科技大學,文化資產學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=211005,40910
1879,國立雲林科技大學,應用外語系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=220303,36130
1880,國立雲林科技大學,創意生活設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=230108,40910
1881,國立雲林科技大學,視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=230201,40910
1882,國立雲林科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=230203,40910
1883,國立雲林科技大學,工業設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5021000000&mid=230303,40910
